Id,Year,Month,Res,solids,NTU,org_ml,MPN_100ml,MPN_100ml__1,LosR,Silica,Ca,Mg,Ca_Mg,NO3,NO3_USGS,Cl2,Na,SO4,K,pH,Alk,Hard,Nhard,C_USGSTemp,F_USGS,Temp,MD_Precip_inch_mon,MD_Temp_F
193110,1931,10,175,FALSE,FALSE,FALSE,FALSE,FALSE,70,8,39,2.6,41.6,0.95,0,5.2,0,0,0,8,97,104,17,0,0,62,1.88,58.8
193111,1931,11,203,FALSE,FALSE,FALSE,FALSE,FALSE,73,10,42,2.6,44.6,0.9,0,6.6,0,27,0,7.9,114,117,23,0,0,53,0.98,50.9
193112,1931,12,202,FALSE,FALSE,FALSE,FALSE,FALSE,82,13,35,3.1,38.1,0.9,0,5.7,0,29,0,7.8,88,99,19,0,0,41,2.49,42.1
19312,1931,2,200,FALSE,FALSE,FALSE,FALSE,FALSE,68,9,30,1,31,0.9,0,5.2,0,26,0,7.8,66,77,27,0,0,37,1.68,35.8
19313,1931,3,168,FALSE,FALSE,FALSE,FALSE,FALSE,42,9.2,25,1.2,26.2,0.9,0,5.2,0,24,0,7.4,45,67,23,0,0,43,4.34,38.4
19314,1931,4,156,FALSE,FALSE,FALSE,FALSE,FALSE,48,10,18,2,20,0.9,0,5.1,0,21,0,7.4,35,54,22,0,0,52,3.13,50.2
19315,1931,5,150,FALSE,FALSE,FALSE,FALSE,FALSE,38,9.8,18,1.2,19.2,0,0,5.2,0,21,0,7.4,37,49,22,0,0,62,4.39,61.6
19316,1931,6,148,FALSE,FALSE,FALSE,FALSE,FALSE,63,16,23,1.2,24.2,0.9,0,5.2,0,23,0,7.5,44,62,25,0,0,75,3.48,70.2
19317,1931,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.9,0,0,0,26,0,7.5,51,69,18,0,0,81,4.67,77.2
19318,1931,8,156,FALSE,FALSE,FALSE,FALSE,FALSE,48,10,32.2,3.1,35.3,1,0,5.2,0,20,0,7.8,68,93,17,0,0,79,8.06,73.4
19319,1931,9,172,FALSE,FALSE,FALSE,FALSE,FALSE,37,8,30,2.1,32.1,0.9,0,5.2,0,27,0,7.8,80,83,18,0,0,75,2.78,71.4
19321,1932,1,152,FALSE,FALSE,FALSE,FALSE,FALSE,50,7.6,22,1,23,0.9,0,5.8,0,21,0,7.5,47,60,25,0,0,43,5.09,43.8
193210,1932,10,131,FALSE,FALSE,FALSE,FALSE,FALSE,42,3,23,4.8,27.8,0,0,5,0,21,0,7.3,67,77,17,0,0,54,6.35,56
193211,1932,11,102,FALSE,FALSE,FALSE,FALSE,FALSE,27,5,12,2.8,14.8,0,0,5,0,27,0,7.6,36,41,19,0,0,46,5.09,42.6
193212,1932,12,114,FALSE,FALSE,FALSE,FALSE,FALSE,34,5,22,3,25,0.7,0,4,0,17,0,7.5,54,65,20,0,0,0,3.36,37.1
19322,1932,2,158,FALSE,FALSE,FALSE,FALSE,FALSE,24,7,20,1.1,21.1,0.9,0,5.8,0,21,0,7.5,43,55,19,0,0,40,2.38,39.5
19323,1932,3,158,FALSE,FALSE,FALSE,FALSE,FALSE,43,12.8,19,1,20,0.9,0,3.8,0,21,0,7.4,39,50,18,0,0,40,5.79,37.4
19324,1932,4,132,FALSE,FALSE,FALSE,FALSE,FALSE,40,12,17,1,18,0.9,0,5.8,0,20,0,7.4,39,47,23,0,0,52,2.27,49.4
19325,1932,5,146,FALSE,FALSE,FALSE,FALSE,FALSE,58,9,19,1,20,0,0,5.6,0,28,0,7.5,47,51,20,0,0,0,5.16,61.2
19326,1932,6,156,FALSE,FALSE,FALSE,FALSE,FALSE,44,14,32,1.2,33.2,0.9,0,5.2,0,23,0,7.9,73,82,23,0,0,75,3.8,70.3
19327,1932,7,173,FALSE,FALSE,FALSE,FALSE,FALSE,63,14,30,2,32,0,0,5.4,0,24,0,8.1,75,83,24,0,0,80,3.26,74.4
19328,1932,8,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.9,0,0,0,0,0,8.1,86,93,21,0,0,77,2.5,74.3
19329,1932,9,160,FALSE,FALSE,FALSE,FALSE,FALSE,49,5,28,8.1,36.1,0,0,5,0,41,0,8.6,90,104,24,0,0,72,2.27,67.3
19331,1933,1,99,FALSE,FALSE,FALSE,FALSE,FALSE,32,3.4,17,3.1,20.1,0.7,0,4,0,18,0,7.4,46,54,19,0,0,40,3.2,40.2
193310,1933,10,141,FALSE,FALSE,FALSE,FALSE,FALSE,42,3.2,25,3.11,28.11,0.58,0,5.8,0,27,0,8,68,77,21,0,0,60,1.98,54.4
193311,1933,11,164,FALSE,FALSE,FALSE,FALSE,FALSE,55,3.2,33,4.4,37.4,0.85,0,5.6,0,25,0,8.1,82,102,21,0,0,44,1.49,41.8
193312,1933,12,149,FALSE,FALSE,FALSE,FALSE,FALSE,51,1.6,32,2.6,34.6,0.8,0,5.6,0,28,0,7.9,71,90,21,0,0,38,3.08,36
19332,1933,2,94,FALSE,FALSE,FALSE,FALSE,FALSE,27,3.4,18,2.6,20.6,0.8,0,4.4,0,21,0,7.4,39,50,18,0,0,36,3.08,35.4
19333,1933,3,92,FALSE,FALSE,FALSE,FALSE,FALSE,29,4.4,15,2.6,17.6,0.8,0,3.6,0,18,0,7.4,38,48,18,0,0,41,4.06,39.7
19334,1933,4,89,FALSE,FALSE,FALSE,FALSE,FALSE,30,4,12,3.5,15.5,0,0,3.6,0,17,0,7.5,38,94,18,0,0,54,5.23,51.7
19335,1933,5,92,FALSE,FALSE,FALSE,FALSE,FALSE,30,2.2,18,2.5,20.5,0.7,0,3.8,0,19,0,7.5,47,52,20,0,0,65,5.47,64.3
19336,1933,6,133,FALSE,FALSE,FALSE,FALSE,FALSE,50,2.4,20,3.7,23.7,0.6,0,5.2,0,23,0,7.7,68,74,21,0,0,75,2.63,71.9
19337,1933,7,135,FALSE,FALSE,FALSE,FALSE,FALSE,51,1.4,32,2.5,34.5,0.8,0,6,0,22,0,7.4,78,92,23,0,0,78,5.72,73.6
19338,1933,8,134,FALSE,FALSE,FALSE,FALSE,FALSE,45,2.6,24,2.2,26.2,0.8,0,5.4,0,21,0,7.7,66,68,20,0,0,77,10.07,73.5
19339,1933,9,116,FALSE,FALSE,FALSE,FALSE,FALSE,34,1.6,21,3.5,24.5,0.86,0,5.8,0,17,0,7.7,54,62,14,0,0,71,3.04,69.6
19341,1934,1,96,FALSE,FALSE,FALSE,FALSE,FALSE,33,2,17,3.1,20.1,0.85,0,3.8,0,19,0,7.4,40,53,21,0,0,36,2.45,36.4
193410,1934,10,160,FALSE,FALSE,FALSE,FALSE,FALSE,48,4.6,26,2.2,28.2,0.87,0,5.8,0,21,0,7.7,65,74,16,0,0,60,1.36,54.1
193411,1934,11,136,FALSE,FALSE,FALSE,FALSE,FALSE,50,1.4,30,4.4,34.4,0.85,0,5.8,0,21,0,7.9,76,94,20,0,0,47,3.62,47
193412,1934,12,107,FALSE,FALSE,FALSE,FALSE,FALSE,40,1.8,26,2.8,28.8,0.85,0,4.2,0,20,0,7.5,47,66,16,0,0,37,2.63,34.4
19342,1934,2,131,FALSE,FALSE,FALSE,FALSE,FALSE,41,2.7,27,2.4,29.4,1,0,6,0,22,0,7.6,64,74,17,0,0,32,3.15,21.6
19343,1934,3,82,FALSE,FALSE,FALSE,FALSE,FALSE,34,2.2,16,2.6,18.6,1,0,5.8,0,17,0,7.8,49,50,18,0,0,38,4.68,38.1
19344,1934,4,96,FALSE,FALSE,FALSE,FALSE,FALSE,32,5.6,15,2.7,17.7,0.85,0,5.4,0,17,0,7.3,36,50,16,0,0,54,2.6,50.7
19345,1934,5,190,FALSE,FALSE,FALSE,FALSE,FALSE,37,4.2,18,3.4,21.4,0.85,0,4.8,0,16,0,7.6,52,78,20,0,0,67,5.08,63.3
19346,1934,6,129,FALSE,FALSE,FALSE,FALSE,FALSE,50,2.6,23,4.1,27.1,0.85,0,6,0,20,0,7.8,67,80,17,0,0,77,3.21,74.1
19347,1934,7,132,FALSE,FALSE,FALSE,FALSE,FALSE,49,3.4,25,5.7,30.7,0.8,0,5.6,0,22,0,8.6,80,86,17,0,0,84,3.15,78
19348,1934,8,160,FALSE,FALSE,FALSE,FALSE,FALSE,50,3.6,36,3.8,39.8,0.9,0,6,0,24,0,7.9,82,94,18,0,0,78,4.73,71.7
19349,1934,9,98,FALSE,FALSE,FALSE,FALSE,FALSE,38,4.6,24,3.1,27.1,0.75,0,6.025,0,25,0,7.7,61,66,17,0,0,72,9.17,68
19351,1935,1,98,FALSE,FALSE,FALSE,FALSE,FALSE,32,2.6,18,2.8,20.8,0.8,0,4,0,19,0,7.4,42,55,18,0,0,35,4.74,30.7
193510,1935,10,139,FALSE,FALSE,FALSE,FALSE,FALSE,51,4,35,2.5,37.5,0.8,0,7.6,0,25,0,8.2,82,97,16,0,0,61,2.71,55.6
193511,1935,11,125,FALSE,FALSE,FALSE,FALSE,FALSE,56,6.7,24,9.1,33.1,0.8,0,5,0,28,0,7.6,60,80,20,0,0,53,4.46,47.9
193512,1935,12,106,FALSE,FALSE,FALSE,FALSE,FALSE,36,1,17,3.2,20.2,0.8,0,6.8,0,21,0,7.5,43,58,16,0,0,34,2.53,29.3
19352,1935,2,109,FALSE,FALSE,FALSE,FALSE,FALSE,39,1.4,18,2.6,20.6,0.8,0,5,0,19,0,7.4,42,53,17,0,0,36,2.73,32.4
19353,1935,3,96,FALSE,FALSE,FALSE,FALSE,FALSE,34,2.4,18,3.5,21.5,0.8,0,4,0,21,0,7.5,43,55,16,0,0,47,3.09,46.9
19354,1935,4,192,FALSE,FALSE,FALSE,FALSE,FALSE,34,2.2,19,3,22,0.88,0,4.2,0,15,0,7.5,43,55,18,0,0,52,3.83,48.8
19355,1935,5,104,FALSE,FALSE,FALSE,FALSE,FALSE,43,1.8,18,3.2,21.2,0.9,0,4.6,0,19,0,7.648,48,59,15,0,0,64,3.65,58.8
19356,1935,6,134,FALSE,FALSE,FALSE,FALSE,FALSE,47,1.6,24,3.8,27.8,0.85,0,5,0,26,0,7.5,58,76,10,0,0,75,4.62,70
19357,1935,7,170,FALSE,FALSE,FALSE,FALSE,FALSE,48,4.8,36,3.9,39.9,0.75,0,6.8,0,23,0,8,77,88,10,0,0,82,4.44,76.5
19358,1935,8,150,FALSE,FALSE,FALSE,FALSE,FALSE,53,2,32,2.8,34.8,0.75,0,7.2,0,25,0,8.6,81,90,9,0,0,79,3.31,73.7
19359,1935,9,109,FALSE,FALSE,FALSE,FALSE,FALSE,55,2.6,27,1.2,28.2,0.81,0,7.8,0,25,0,8,64,75,9,0,0,67,8.64,64.6
19361,1936,1,92,FALSE,FALSE,FALSE,FALSE,FALSE,28,2.8,17,3.3,20.3,0.75,0,5.2,0,18,0,7.3,36,51,16,0,0,35,6.19,27.7
193610,1936,10,161,FALSE,FALSE,FALSE,FALSE,FALSE,54,3.4,30,6.3,36.3,0.9,0,6.5,0,26,0,7.9,76,101,24,0,0,63,3.26,57.4
193611,1936,11,149,FALSE,FALSE,FALSE,FALSE,FALSE,94,2.4,23,5.3,28.3,0.85,0,5.8,0,25,0,7.9,71,99,24,0,0,48,1.06,42.4
193612,1936,12,111,FALSE,FALSE,FALSE,FALSE,FALSE,36,3.8,16,2.2,18.2,0.9,0,5.8,0,22,0,7.4,44,64,19,0,0,39,5.49,37.2
19362,1936,2,110,FALSE,FALSE,FALSE,FALSE,FALSE,38,4,18,3.3,21.3,0.7,0,6.6,0,13,0,7.3,46,60,14,0,0,33,3.96,25.9
19363,1936,3,87,FALSE,FALSE,FALSE,FALSE,FALSE,32,4,11,3.5,14.5,0.8,0,4,0,20,0,7.3,30,44,12,0,0,44,5.55,46.4
19364,1936,4,98,FALSE,FALSE,FALSE,FALSE,FALSE,37,2,19,2.2,21.2,0.87,0,4.3,0,18,0,7.7,44,55,17,0,0,53,2.94,48.9
19365,1936,5,151,FALSE,FALSE,FALSE,FALSE,FALSE,63,1.6,26,9.5,35.5,0.9,0,7.1,0,29,0,8,66,88,19,0,0,67,2.02,64.1
19366,1936,6,147,FALSE,FALSE,FALSE,FALSE,FALSE,50,2,31,4.3,35.3,0.87,0,6.2,0,23,0,7.4,76,95,18,0,0,73,3.29,70.2
19367,1936,7,161,FALSE,FALSE,FALSE,FALSE,FALSE,62,2,38,2.6,40.6,0.9,0,8.5,0,33,0,8.1,82,102,19,0,0,80,4.16,75.4
19368,1936,8,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,8.1,75,100,19,0,0,80,4.33,75.5
19369,1936,9,198,FALSE,FALSE,FALSE,FALSE,FALSE,6.6,5,38,5.7,43.7,0.79,0,7.6,0,27,0,8.3,92,113,23,0,0,74,2.59,68.8
19371,1937,1,92,FALSE,FALSE,FALSE,FALSE,FALSE,37,3.2,16,3.5,19.5,0.92,0,4,0,21,0,7.3,31,49,18,0,0,44,7.78,41.5
193710,1937,10,127,FALSE,FALSE,FALSE,FALSE,FALSE,66,3,25,2.2,27.2,0.5,0,6,0,17,0,7.8,63,75,13,0,0,59,6.95,53
193711,1937,11,97,FALSE,FALSE,FALSE,FALSE,FALSE,38,4,22,1.9,23.9,0.8,0,5.2,0,18,0,7.2,73,63,23,0,0,48,3.56,43.5
193712,1937,12,114,FALSE,FALSE,FALSE,FALSE,FALSE,40,4,25,2.5,27.5,1,0,5.6,0,15,0,7.6,50,73,23,0,0,39,1.33,33.9
19372,1937,2,100,FALSE,FALSE,FALSE,FALSE,FALSE,35,4,19,3.9,22.9,0.9,0,5.6,0,21,0,7.3,35,54,19,0,0,40,3.2,34.2
19373,1937,3,92,FALSE,FALSE,FALSE,FALSE,FALSE,28,1.6,18,4.4,22.4,0.9,0,4.7,0,20,0,7.6,43,62,15,0,0,44,2.1,38.7
19374,1937,4,102,FALSE,FALSE,FALSE,FALSE,FALSE,30,3,18,3.9,21.9,0.9,0,5.8,0,15,0,7.8,48,65,14,0,0,55,6.32,50.4
19375,1937,5,132,FALSE,FALSE,FALSE,FALSE,FALSE,59,3,21,3.9,24.9,1.1,0,5.7,0,19,0,7.8,54,68,14,0,0,64,3.45,62.5
19376,1937,6,139,FALSE,FALSE,FALSE,FALSE,FALSE,53,5,25,3.1,28.1,0.9,0,7,0,15,0,7.7,59,76,17,0,0,77,5.07,72
19377,1937,7,110,FALSE,FALSE,FALSE,FALSE,FALSE,38,3,24,5.3,29.3,0.85,0,6.6,0,19,0,8,69,81,13,0,0,77,4.02,74.6
19378,1937,8,113,FALSE,FALSE,FALSE,FALSE,FALSE,41,4,36,3.1,39.1,0.9,0,0,0,21,0,7.9,71,88,15,0,0,79,7.08,75.3
19379,1937,9,122,FALSE,FALSE,FALSE,FALSE,FALSE,50,3,24,4.4,28.4,0.9,0,8,0,16,0,7.9,65,79,13,0,0,70,1.79,63.5
19381,1938,1,102,FALSE,FALSE,FALSE,FALSE,FALSE,42,3,21,4.4,25.4,1,0,5.2,0,18,0,7.6,44,69,26,0,0,38,2.39,32.9
193810,1938,10,152,FALSE,FALSE,FALSE,FALSE,FALSE,60,2,27,4.9,31.9,0.75,0,8.8,0,21,0,8.3,75,90,16,0,0,61,2.01,55.9
193811,1938,11,146,FALSE,FALSE,FALSE,FALSE,FALSE,54,1.6,28,5.3,33.3,0.72,0,7.6,0,20,0,8.1,73,93,19,0,0,49,2.87,47.1
193812,1938,12,108,FALSE,FALSE,FALSE,FALSE,FALSE,39,3,22,1.9,23.9,0.79,0,6.8,0,21,0,7.6,93,58,16,0,0,40,2.86,35.6
19382,1938,2,97,FALSE,FALSE,FALSE,FALSE,FALSE,36,3,19,4,23,1.3,0,4.9,0,15,0,7.8,39,64,23,0,0,41,2.66,38.2
19383,1938,3,94,FALSE,FALSE,FALSE,FALSE,FALSE,28,2.6,17,5.3,22.3,1.2,0,5.3,0,19,0,7.8,39,64,24,0,0,47,2.87,46.2
19384,1938,4,97,FALSE,FALSE,FALSE,FALSE,FALSE,31,4,18,4.4,22.4,1.6,0,4.3,0,19,0,7.7,44,64,20,0,0,56,1.81,53.9
19385,1938,5,98,FALSE,FALSE,FALSE,FALSE,FALSE,25,4,23,3.2,26.2,0.6,0,6.6,0,23,0,7.9,48,70,21,0,0,65,4.36,60.8
19386,1938,6,127,FALSE,FALSE,FALSE,FALSE,FALSE,48,2.6,26,3.2,29.2,0.95,0,5.8,0,23,0,7.7,54,76,22,0,0,74,4.29,69.5
19387,1938,7,122,FALSE,FALSE,FALSE,FALSE,FALSE,30,3,26,3.2,29.2,0.8,0,5.5,0,20,0,7.9,63,78,15,0,0,80,7.63,75.5
19388,1938,8,117,FALSE,FALSE,FALSE,FALSE,FALSE,40,3,22,4.3,26.3,0.8,0,5.7,0,17,0,7.8,60,76,16,0,0,81,2.51,75.8
19389,1938,9,141,FALSE,FALSE,FALSE,FALSE,FALSE,46,4.4,27,2.6,29.6,0.7,0,4,0,18,0,8,70,79,12,0,0,71,6.07,65.2
19391,1939,1,106,FALSE,FALSE,FALSE,FALSE,FALSE,35,2.6,19,3.9,22.9,0.75,0,6.6,0,19,0,7.7,47,64,17,0,0,38,3.7,34.5
193910,1939,10,128,FALSE,FALSE,FALSE,FALSE,FALSE,44,4.4,28,3.4,31.4,0,0,4.6,0,25,0,8.1,73,83,12,0,0,64,4.82,56.3
193911,1939,11,134,FALSE,FALSE,FALSE,FALSE,FALSE,38,7.4,28,1.9,29.9,0,0,5.4,0,25,0,7.9,59,77,24,0,0,47,1.35,42.4
193912,1939,12,129,FALSE,FALSE,FALSE,FALSE,FALSE,51,5,34,1.3,35.3,0,0,5.8,0,29,0,8.3,79,89,10,0,0,41,1.97,37
19392,1939,2,80,FALSE,FALSE,FALSE,FALSE,FALSE,37,2.8,16,3.5,19.5,0.75,0,6,0,15,0,7.3,33,50,16,0,0,41,5.2,38.7
19393,1939,3,90,FALSE,FALSE,FALSE,FALSE,FALSE,27,3,18,3.9,21.9,1,0,4,0,16,0,7.3,37,60,23,0,0,47,3.92,43.2
19394,1939,4,86,FALSE,FALSE,FALSE,FALSE,FALSE,22,3.2,16,3.8,19.8,0.75,0,4,0,18,0,7.5,36,66,18,0,0,54,5.03,50.3
19395,1939,5,109,FALSE,FALSE,FALSE,FALSE,FALSE,42,4,0,3.1,0,0.8,0,4,0,16,0,7.9,53,67,17,0,0,67,1.08,64.3
19396,1939,6,133,FALSE,FALSE,FALSE,FALSE,FALSE,55,6,25,4.9,29.9,0.9,0,4.1,0,24,0,7.8,65,85,18,0,0,79,4.89,72.4
19397,1939,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,8,65,85,21,0,0,79,3.72,73.4
19398,1939,8,131,FALSE,FALSE,FALSE,FALSE,FALSE,47,4,30,4.2,34.2,0,0,7,0,22,0,8,66,90,23,0,0,81,4.5,75.7
19399,1939,9,141,FALSE,FALSE,FALSE,FALSE,FALSE,42,2,31,5,36,0,0,5.3,0,21,0,8,84,95,12,0,0,75,3.26,68.1
19401,1940,1,120,FALSE,FALSE,FALSE,FALSE,FALSE,31,3.4,27,1.8,28.8,0,0,5.7,0,30,0,7.7,66,75,10,0,0,34,2.43,21.5
194010,1940,10,129,FALSE,FALSE,FALSE,FALSE,FALSE,40,3.6,27,3.1,30.1,1,0,7.8,0,25,0,8,69,78,9,0,0,59,2.36,52.6
194011,1940,11,132,FALSE,FALSE,FALSE,FALSE,FALSE,40,2.2,19,3.6,22.6,1,0,6,0,31,0,7.6,53,63,14,0,0,51,5.09,44.5
194012,1940,12,108,FALSE,FALSE,FALSE,FALSE,FALSE,24,4.8,18,5.7,23.7,0.7,0,6,0,26,0,7.7,54,68,13,0,0,43,2.5,39.6
19402,1940,2,112,FALSE,FALSE,FALSE,FALSE,FALSE,38,4.2,22,2,24,0,0,3,0,20,0,7.4,47,60,18,0,0,41,2.98,33.1
19403,1940,3,95,FALSE,FALSE,FALSE,FALSE,FALSE,21,4.8,18,2.6,20.6,0,0,3.7,0,15,0,7.4,37,55,19,0,0,48,3.86,37.3
19404,1940,4,79,FALSE,FALSE,FALSE,FALSE,FALSE,25,3,17,2.9,19.9,0,0,4.7,0,16,0,7.3,37,53,17,0,0,63,5.88,47.2
19405,1940,5,93,FALSE,FALSE,FALSE,FALSE,FALSE,35,2,22,4.8,26.8,0,0,4.2,0,16,0,7.8,54,71,18,0,0,73,4.4,61.4
19406,1940,6,102,FALSE,FALSE,FALSE,FALSE,FALSE,37,3.8,22,5.2,27.2,0,0,4.4,0,21,0,7.6,51,75,23,0,0,57,2.03,71.3
19407,1940,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,8,68,82,13,0,0,80,3.48,74.5
19408,1940,8,123,FALSE,FALSE,FALSE,FALSE,FALSE,39,1.8,29,3.9,32.9,1,0,8.2,0,23,0,7.9,81,87,12,0,0,78,5.29,71.1
19409,1940,9,119,FALSE,FALSE,FALSE,FALSE,FALSE,39,4.6,23,3.4,26.4,0.9,0,6.4,0,16,0,7.9,59,70,13,0,0,71,3.47,63.8
19411,1941,1,112,FALSE,FALSE,FALSE,FALSE,FALSE,31,4,22,3.1,25.1,0.9,0,6,0,24,0,7.6,51,65,15,0,0,40,3.06,31.3
194110,1941,10,179,FALSE,FALSE,FALSE,FALSE,FALSE,60,4.6,40,6.6,46.6,0.3,0,7.4,0,26,0,8.2,103,128,25,0,0,69,1.74,61.3
194111,1941,11,216,FALSE,FALSE,FALSE,FALSE,FALSE,55,3.6,44,7.4,51.4,0.8,0,3,0,34,0,8.4,104,140,34,0,0,54,1.68,46.8
194112,1941,12,188,FALSE,FALSE,FALSE,FALSE,FALSE,52,5,34,6.1,40.1,0.64,0,3.2,0,25,0,8.1,80,108,26,0,0,45,3.54,38.8
19412,1941,2,107,FALSE,FALSE,FALSE,FALSE,FALSE,30,3.6,24,2.2,26.2,0.85,0,6.3,0,23,0,7.6,50,70,21,0,0,37,1.49,30.5
19413,1941,3,101,FALSE,FALSE,FALSE,FALSE,FALSE,40,2.5,19,4.8,23.8,0.8,0,5.3,0,17,0,7.7,47,69,22,0,0,41,2.28,36.1
19414,1941,4,111,FALSE,FALSE,FALSE,FALSE,FALSE,45,4.6,22,3.5,25.5,0.85,0,5.8,0,19,0,7.6,48,69,23,0,0,58,3.09,55.8
19415,1941,5,101,FALSE,FALSE,FALSE,FALSE,FALSE,40,2.8,19,4.8,23.8,0.85,0,6.3,0,17,0,8,74,92,20,0,0,69,2.36,63.5
19416,1941,6,120,FALSE,FALSE,FALSE,FALSE,FALSE,45,2.4,26,3.1,29.1,0.8,0,7.2,0,26,0,7.7,58,78,20,0,0,74,4.97,69.9
19417,1941,7,124,FALSE,FALSE,FALSE,FALSE,FALSE,40,2.6,24,5.9,29.9,1,0,6.4,0,21,0,7.9,63,84,19,0,0,80,5.51,74.9
19418,1941,8,130,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,8,81,104,23,0,0,80,3.23,72.5
19419,1941,9,156,FALSE,FALSE,FALSE,FALSE,FALSE,49,5.2,36,5.5,41.5,0.3,0,6.1,0,25,0,8.1,88,113,25,0,0,77,0.58,69.2
19421,1942,1,150,FALSE,FALSE,FALSE,FALSE,FALSE,52,1.6,30,3.5,33.5,0.95,0,3.9,0,27,0,7.7,40,87,23,0,0,40,2.61,31.6
194210,1942,10,169,FALSE,FALSE,FALSE,FALSE,FALSE,14,6.8,24,4.5,28.5,0.6,0,3.9,0,20,0,7.5,58,80,21,0,0,64,6.54,57.1
194211,1942,11,122,FALSE,FALSE,FALSE,FALSE,FALSE,18,7,25,5.5,30.5,0.59,0,3.9,0,21,0,7.6,63,85,22,0,0,53,2.33,45.8
194212,1942,12,111,FALSE,FALSE,FALSE,FALSE,FALSE,15,7.1,22,4.5,26.5,0.9,0,4.5,0,19,0,7.6,53,80,25,0,0,41,3.83,31.6
19422,1942,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,7.5,44,69,23,0,0,38,2.13,30.8
19423,1942,3,101,FALSE,FALSE,FALSE,FALSE,FALSE,33,2.4,20,3.7,23.7,1.2,0,2.9,0,23,0,7.5,39,63,22,0,0,47,6.09,43.7
19424,1942,4,112,FALSE,FALSE,FALSE,FALSE,FALSE,50,4,20,3.5,23.5,1.2,0,2.7,0,21,0,7.5,40,60,19,0,0,55,1.11,54.6
19425,1942,5,140,FALSE,FALSE,FALSE,FALSE,FALSE,65,2.4,26,3.1,29.1,0.8,0,2.8,0,28,0,7.7,46,75,27,0,0,68,4.01,65.4
19426,1942,6,138,FALSE,FALSE,FALSE,FALSE,FALSE,70,3,26,4.8,30.8,0.9,0,3.7,0,21,0,7.7,55,72,18,0,0,75,4.25,71.5
19427,1942,7,166,FALSE,FALSE,FALSE,FALSE,FALSE,30,5.1,24,3.7,27.7,0.7,0,2.6,0,16,0,7.8,66,74,10,0,0,80,4.88,75.5
19428,1942,8,106,FALSE,FALSE,FALSE,FALSE,FALSE,17,4.6,24,3.9,27.9,0.5,0,3.6,0,19,0,7.5,57,77,22,0,0,77,7.55,72.1
19429,1942,9,157,FALSE,FALSE,FALSE,FALSE,FALSE,14,4.5,30,5.8,35.8,0.5,0,3.4,0,17,0,7.8,79,94,15,0,0,73,3.11,67.3
19431,1943,1,125,FALSE,FALSE,FALSE,FALSE,FALSE,22,5.6,19,6.1,25.1,0.8,0,3.3,0,18,0,7.6,48,74,27,0,0,40,2.96,33.2
194310,1943,10,181,FALSE,FALSE,FALSE,FALSE,FALSE,13,2.2,36,9.8,45.8,0.4,0,8.7,0,40,0,8.1,99,126,28,0,0,57,5.14,53.6
194311,1943,11,139,FALSE,FALSE,FALSE,FALSE,FALSE,23,6.9,26,6,32,1.7,0,7.5,0,26,0,7.7,61,86,26,0,0,47,3.01,43.1
194312,1943,12,167,FALSE,FALSE,FALSE,FALSE,FALSE,15,3.1,34,8.1,42.1,2.5,0,7.7,0,35,0,8,86,115,34,0,0,37,1.45,33.7
19432,1943,2,117,FALSE,FALSE,FALSE,FALSE,FALSE,17,8.6,19,4.9,23.9,0.5,0,3.9,0,18,0,7.4,42,67,22,0,0,40,2.13,35
19433,1943,3,121,FALSE,FALSE,FALSE,FALSE,FALSE,20,7.2,19,3.9,22.9,0.68,0,3.4,0,17,0,7.2,43,64,18,0,0,45,3.58,41.7
19434,1943,4,127,FALSE,FALSE,FALSE,FALSE,FALSE,14,5.2,21,4.5,25.5,0.7,0,2.8,0,18,0,7.9,53,71,18,0,0,53,3.23,47.6
19435,1943,5,159,FALSE,FALSE,FALSE,FALSE,FALSE,25,6.4,21,4.4,25.4,0.7,0,3,0,16,0,7.7,52,68,16,0,0,65,4.58,63.9
19436,1943,6,152,FALSE,FALSE,FALSE,FALSE,FALSE,21,6.3,27,5.6,32.6,0.9,0,3.3,0,19,0,7.8,68,66,14,0,0,78,2.51,75.9
19437,1943,7,151,FALSE,FALSE,FALSE,FALSE,FALSE,17,4.6,34,6.7,40.7,1.06,0,5.6,0,26,0,8,86,106,20,0,0,80,2.33,75.1
19438,1943,8,152,FALSE,FALSE,FALSE,FALSE,FALSE,15,4.9,33,8.3,41.3,0.53,0,6.1,0,30,0,8.2,92,112,18,0,0,81,1.4,75.2
19439,1943,9,175,FALSE,FALSE,FALSE,FALSE,FALSE,17,2.1,34,10.3,44.3,0.4,0,8.8,0,38,0,8.1,97,126,27,0,0,72,2,65
19441,1944,1,115,FALSE,FALSE,FALSE,FALSE,FALSE,13,4.9,24,5.1,29.1,2.6,0,5.2,0,23,0,7.6,55,79,24,0,0,36,3.35,34
